Match_ID,Date,Season,League,HomeTeam,AwayTeam,Elo_Home,Elo_Away,Elo_Diff,Elo_Exp_Home,Elo_Exp_Away,Rest_Days_Home,Rest_Days_Away,Rest_Days_Diff,Trap_Risk_Home,Trap_Risk_Away,Trap_Risk_Diff,Motivation_Home,Motivation_Away,Motivation_Diff,Is_Derby,Derby_Name,Tactics_Pressing_Home,Tactics_Pressing_Away,Tactics_Attack_Home,Tactics_Attack_Away,Tactics_Finishing_Home,Tactics_Finishing_Away,Tactics_Defense_Home,Tactics_Defense_Away,Tactics_SetPiece_Home,Tactics_SetPiece_Away,Counter_Advantage_Home,Counter_Advantage_Away,Counter_Advantage_Diff,Tactics_Clash_Pressing,Tactics_Clash_Attack_vs_Def,Tactics_Clash_Def_vs_Attack,Tactics_Clash_SetPiece,Games_Played_Home,Games_Played_Away,Season_Points_Home,Season_Points_Away,Home_L3_goals_scored_avg,Home_L3_goals_conceded_avg,Home_L3_points_avg,Home_L3_shots_avg,Home_L3_shots_target_avg,Home_L3_shots_conceded_avg,Home_L3_shots_target_conceded_avg,Home_L3_corners_avg,Home_L3_fouls_avg,Home_L3_win_rate,Home_L3_draw_rate,Home_L3_loss_rate,Home_L3_shot_accuracy,Home_L3_weighted_points,Home_L3_unbeaten_streak,Away_L3_goals_scored_avg,Away_L3_goals_conceded_avg,Away_L3_points_avg,Away_L3_shots_avg,Away_L3_shots_target_avg,Away_L3_shots_conceded_avg,Away_L3_shots_target_conceded_avg,Away_L3_corners_avg,Away_L3_fouls_avg,Away_L3_win_rate,Away_L3_draw_rate,Away_L3_loss_rate,Away_L3_shot_accuracy,Away_L3_weighted_points,Away_L3_unbeaten_streak,Home_L5_goals_scored_avg,Home_L5_goals_conceded_avg,Home_L5_points_avg,Home_L5_shots_avg,Home_L5_shots_target_avg,Home_L5_shots_conceded_avg,Home_L5_shots_target_conceded_avg,Home_L5_corners_avg,Home_L5_fouls_avg,Home_L5_win_rate,Home_L5_draw_rate,Home_L5_loss_rate,Home_L5_shot_accuracy,Home_L5_weighted_points,Home_L5_unbeaten_streak,Away_L5_goals_scored_avg,Away_L5_goals_conceded_avg,Away_L5_points_avg,Away_L5_shots_avg,Away_L5_shots_target_avg,Away_L5_shots_conceded_avg,Away_L5_shots_target_conceded_avg,Away_L5_corners_avg,Away_L5_fouls_avg,Away_L5_win_rate,Away_L5_draw_rate,Away_L5_loss_rate,Away_L5_shot_accuracy,Away_L5_weighted_points,Away_L5_unbeaten_streak,Home_L10_goals_scored_avg,Home_L10_goals_conceded_avg,Home_L10_points_avg,Home_L10_shots_avg,Home_L10_shots_target_avg,Home_L10_shots_conceded_avg,Home_L10_shots_target_conceded_avg,Home_L10_corners_avg,Home_L10_fouls_avg,Home_L10_win_rate,Home_L10_draw_rate,Home_L10_loss_rate,Home_L10_shot_accuracy,Home_L10_weighted_points,Home_L10_unbeaten_streak,Away_L10_goals_scored_avg,Away_L10_goals_conceded_avg,Away_L10_points_avg,Away_L10_shots_avg,Away_L10_shots_target_avg,Away_L10_shots_conceded_avg,Away_L10_shots_target_conceded_avg,Away_L10_corners_avg,Away_L10_fouls_avg,Away_L10_win_rate,Away_L10_draw_rate,Away_L10_loss_rate,Away_L10_shot_accuracy,Away_L10_weighted_points,Away_L10_unbeaten_streak,Home_AtHome_L5_goals_scored_avg,Home_AtHome_L5_goals_conceded_avg,Home_AtHome_L5_points_avg,Home_AtHome_L5_shots_avg,Home_AtHome_L5_shots_target_avg,Home_AtHome_L5_shots_conceded_avg,Home_AtHome_L5_shots_target_conceded_avg,Home_AtHome_L5_corners_avg,Home_AtHome_L5_fouls_avg,Home_AtHome_L5_win_rate,Home_AtHome_L5_draw_rate,Home_AtHome_L5_loss_rate,Home_AtHome_L5_shot_accuracy,Home_AtHome_L5_weighted_points,Home_AtHome_L5_unbeaten_streak,Away_AtAway_L5_goals_scored_avg,Away_AtAway_L5_goals_conceded_avg,Away_AtAway_L5_points_avg,Away_AtAway_L5_shots_avg,Away_AtAway_L5_shots_target_avg,Away_AtAway_L5_shots_conceded_avg,Away_AtAway_L5_shots_target_conceded_avg,Away_AtAway_L5_corners_avg,Away_AtAway_L5_fouls_avg,Away_AtAway_L5_win_rate,Away_AtAway_L5_draw_rate,Away_AtAway_L5_loss_rate,Away_AtAway_L5_shot_accuracy,Away_AtAway_L5_weighted_points,Away_AtAway_L5_unbeaten_streak,H2H_Home_Avg_Points,H2H_Home_Avg_GoalDiff,H2H_Count,Diff_L5_Points,Diff_L5_Weighted_Points,Diff_L5_Goals_Scored,Diff_L5_Goals_Conceded,Diff_L5_Shots_Target,B365H,B365D,B365A,FTHG,FTAG,FTR,Target
1517,2022-08-05,2021-2022,EPL,Man City,Newcastle,1799.4339031944662,1590.8078480585227,273.6260551359435,0.8285120229559063,0.1714879770440937,28,1,27,0.0,0.15,-0.15,0.6,0.525,0.07499999999999996,0.0,None,50.6,45.6,90.8,49.2,59.8,78.7,91.0,82.0,96.7,38.3,0.0,0.0,0.0,-31.4,8.799999999999997,41.8,58.400000000000006,0,2,0,6,3.0,1.0,3.0,20.666666666666668,5.666666666666667,5.0,1.6666666666666667,8.666666666666666,6.333333333333333,1.0,0.0,0.0,0.2741934157128634,3.0,3,2.6666666666666665,0.6666666666666666,3.0,13.0,5.666666666666667,10.666666666666666,3.3333333333333335,3.0,9.666666666666666,1.0,0.0,0.0,0.43589710059197395,3.0,3,2.6,1.2,2.6,21.8,6.0,5.0,1.8,8.8,6.0,0.8,0.2,0.0,0.2752292315462241,2.7333333333333334,5,2.4,0.6,3.0,14.0,6.6,9.8,3.0,4.4,9.4,1.0,0.0,0.0,0.47142823469411804,3.0,5,2.6,0.8,2.4,19.7,5.7,4.9,1.6,7.8,7.1,0.7,0.3,0.0,0.28933995464976925,2.6363636363636362,10,2.0,0.5,2.7,12.6,5.4,11.4,3.5,4.3,9.9,0.9,0.0,0.1,0.4285710884356442,2.8363636363636364,7,3.4,1.0,3.0,20.4,6.6,4.0,1.8,9.8,8.4,1.0,0.0,0.0,0.3235292531719347,3.0,5,1.8,0.8,1.8,10.4,5.0,10.0,3.6,3.2,11.2,0.6,0.0,0.4,0.48076876849156874,2.4,3,3.0,2.3333333333333335,3,-0.3999999999999999,-0.2666666666666666,0.20000000000000018,0.6,-0.5999999999999996,1.16,7.0,17.0,5,0,H,0
1518,2022-08-05,2021-2022,EPL,Leicester,Everton,1553.113912784788,1371.5952991868444,246.5186135979436,0.8051933978930514,0.19480660210694856,28,3,25,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,30.2,27.9,36.3,19.6,92.5,37.0,48.7,5.3,26.7,31.7,20.0,0.0,20.0,24.9,30.999999999999996,29.1,-5.0,0,1,0,0,2.3333333333333335,1.3333333333333333,1.6666666666666667,9.333333333333334,4.0,11.666666666666666,4.0,2.6666666666666665,7.666666666666667,0.3333333333333333,0.6666666666666666,0.0,0.42857096938824707,1.6666666666666667,3,0.3333333333333333,3.0,0.0,8.333333333333334,2.3333333333333335,16.333333333333332,7.333333333333333,2.6666666666666665,12.333333333333334,0.0,0.0,1.0,0.2799996640004032,0.0,0,2.8,1.0,2.2,12.6,5.4,12.0,3.8,2.8,6.8,0.6,0.4,0.0,0.4285710884356442,1.9333333333333333,5,0.8,3.4,0.0,9.4,2.6,17.6,7.0,3.2,12.4,0.0,0.0,1.0,0.27659545043037187,0.0,0,1.9,1.3,1.6,10.0,4.2,14.2,4.7,3.6,9.3,0.4,0.4,0.2,0.41999958000042004,1.9272727272727272,8,1.0,2.7,0.4,10.3,3.0,16.4,6.2,3.9,10.4,0.1,0.1,0.8,0.2912618531438319,0.2909090909090909,0,1.8,0.8,2.2,10.0,4.2,12.0,3.6,4.4,10.0,0.6,0.4,0.0,0.41999958000042004,2.066666666666667,5,0.8,3.6,0.0,9.6,2.0,18.2,6.6,2.6,11.2,0.0,0.0,1.0,0.20833311631967052,0.0,0,1.25,0.0,4,2.2,1.9333333333333333,1.9999999999999998,-2.4,2.8000000000000003,2.6,3.3,2.75,1,2,A,2
1519,2022-08-05,2021-2022,LaLiga,Ath Madrid,Real Madrid,1678.7275154612287,1745.7523022607093,-2.02478679948058,0.4970861305500327,0.5029138694499673,30,4,26,0.0,0.15,-0.15,0.9,0.9,0.0,1.0,Madrid Derby,65.8,42.7,36.8,74.4,40.2,57.0,62.7,54.7,65.0,51.7,0.0,0.0,0.0,11.099999999999994,-17.900000000000006,-11.700000000000003,13.299999999999997,0,1,0,3,2.0,2.0,1.3333333333333333,15.0,5.666666666666667,11.0,4.0,6.666666666666667,12.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.37777752592609387,1.5,2,2.3333333333333335,1.3333333333333333,2.0,21.0,7.0,11.333333333333334,5.666666666666667,5.666666666666667,11.666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333331746032502,2.0,1,1.8,1.6,1.6,12.6,5.0,10.6,3.8,5.2,12.2,0.4,0.4,0.2,0.39682508188485566,1.6,2,1.6,1.0,1.6,19.2,6.2,13.2,5.2,5.4,10.6,0.4,0.4,0.2,0.3229164984809904,1.8,1,1.3,1.2,1.6,13.0,4.2,10.9,3.8,5.9,12.8,0.4,0.4,0.2,0.3230766745564042,1.5272727272727273,2,2.2,1.3,2.0,17.7,6.5,12.4,4.8,5.1,10.1,0.6,0.2,0.2,0.3672314309426944,1.981818181818182,1,1.2,0.6,1.8,16.8,4.0,9.6,3.0,7.6,12.8,0.4,0.6,0.0,0.23809509637196644,1.4,5,2.4,1.4,2.0,16.2,6.2,13.8,4.4,4.0,10.6,0.6,0.2,0.2,0.382715813138387,1.4666666666666666,0,0.3333333333333333,-1.3333333333333333,3,0.0,-0.19999999999999996,0.19999999999999996,0.6000000000000001,-1.2000000000000002,2.1,3.5,3.5,1,0,H,0
1520,2022-08-05,2021-2022,LaLiga,Espanol,Osasuna,1477.3365297125183,1433.0719137231247,109.26461598939363,0.652257620364446,0.347742379635554,30,26,4,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,48.1,63.3,6.5,27.8,32.8,43.2,50.0,53.7,11.7,43.3,0.0,0.0,0.0,-5.600000000000001,-47.2,22.2,-31.599999999999998,0,0,0,0,0.6666666666666666,1.0,0.6666666666666666,7.666666666666667,3.3333333333333335,16.333333333333332,5.333333333333333,2.6666666666666665,11.0,0.0,0.6666666666666666,0.3333333333333333,0.4347820415886414,0.5,0,0.3333333333333333,2.0,0.0,10.0,1.3333333333333333,14.333333333333334,7.0,6.0,11.0,0.0,0.0,1.0,0.13333320000013332,0.0,0,1.0,0.8,1.2,6.4,2.8,15.8,4.8,2.2,13.6,0.2,0.6,0.2,0.4374993164073181,0.8,0,0.8,1.4,1.2,10.0,2.2,13.2,5.4,5.4,13.0,0.4,0.0,0.6,0.21999978000022002,0.6,0,0.7,1.2,0.9,8.6,3.1,14.7,4.2,2.7,12.5,0.2,0.3,0.5,0.36046469713407314,0.8727272727272727,0,1.2,1.3,1.6,11.3,3.3,12.7,5.3,4.6,13.6,0.5,0.1,0.4,0.29203513979191165,1.1272727272727272,0,1.0,0.6,1.6,7.6,2.6,11.8,3.0,3.0,15.4,0.4,0.4,0.2,0.3421048130199829,1.6,2,1.0,2.4,1.2,7.8,2.8,17.2,6.8,4.4,13.0,0.4,0.0,0.6,0.35897389875141184,1.4,0,1.0,0.0,1,0.0,0.20000000000000007,0.19999999999999996,-0.5999999999999999,0.5999999999999996,2.3,3.3,3.2,1,1,D,1
1521,2022-08-10,2022-2023,LaLiga,Almeria,Vallecano,1476.550045056137,1454.201900333454,87.34814472268295,0.6231209528988146,0.37687904710118536,30,5,25,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,50.0,57.9,0.0,25.9,0.0,18.8,30.0,47.3,41.7,50.0,0.0,0.0,0.0,2.700000000000003,-47.3,4.100000000000001,-8.299999999999997,0,0,0,0,0.0,1.5,0.0,8.0,1.0,20.5,9.5,4.5,16.5,0.0,0.0,1.0,0.12499984375019532,0.0,0,1.0,1.3333333333333333,1.3333333333333333,13.666666666666666,3.6666666666666665,13.666666666666666,5.0,5.0,17.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2682924866152537,1.5,2,0.0,1.5,0.0,8.0,1.0,20.5,9.5,4.5,16.5,0.0,0.0,1.0,0.12499984375019532,0.0,0,1.2,2.0,0.8,14.2,4.6,13.4,5.4,5.0,13.4,0.2,0.2,0.6,0.32394343384265223,1.1333333333333333,2,0.0,1.5,0.0,8.0,1.0,20.5,9.5,4.5,16.5,0.0,0.0,1.0,0.12499984375019532,0.0,0,0.9,1.5,1.0,12.3,3.2,12.8,4.8,5.0,12.8,0.3,0.1,0.6,0.260162390111878,1.0545454545454545,2,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,0.4,1.2,0.8,10.2,1.8,13.6,5.2,3.4,11.0,0.2,0.2,0.6,0.17647041522508314,0.5333333333333333,1,1.2,0.0,0,-0.8,-1.1333333333333333,-1.2,-0.5,-3.5999999999999996,2.9,3.3,2.55,3,1,H,0
1522,2022-08-10,2022-2023,EPL,Man City,Southampton,1809.723181817112,1345.0021212398676,529.7210605772443,0.9547531401891756,0.045246859810824436,5,30,-25,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,50.6,13.3,100.0,19.8,63.1,17.2,94.0,8.7,100.0,60.0,50.0,0.0,50.0,41.900000000000006,91.3,74.2,40.0,0,0,0,0,3.6666666666666665,0.3333333333333333,3.0,19.666666666666668,7.0,6.0,2.0,7.0,6.666666666666667,1.0,0.0,0.0,0.3559320224074462,3.0,3,0.6666666666666666,3.6666666666666665,0.0,15.0,3.6666666666666665,14.333333333333334,5.666666666666667,5.666666666666667,7.333333333333333,0.0,0.0,1.0,0.24444428148159011,0.0,0,3.2,1.0,2.6,22.8,6.8,5.6,2.0,8.6,6.0,0.8,0.2,0.0,0.29824548322566524,2.8666666666666667,5,0.8,3.4,0.0,11.2,3.0,15.8,5.6,4.2,6.6,0.0,0.0,1.0,0.2678569036991931,0.0,0,3.0,0.7,2.6,20.5,6.2,5.3,1.8,8.2,7.1,0.8,0.2,0.0,0.3024388768590845,2.7454545454545456,10,0.8,2.7,0.4,11.3,3.0,15.4,5.9,5.6,7.4,0.1,0.1,0.8,0.2654864907199197,0.10909090909090909,0,3.8,1.0,3.0,21.2,7.4,5.0,2.2,10.0,7.2,1.0,0.0,0.0,0.3490564391243212,3.0,5,0.8,3.4,0.2,13.0,2.8,14.0,6.6,5.0,7.0,0.0,0.2,0.8,0.21538444970426945,0.06666666666666667,0,2.0,1.0,4,2.6,2.8666666666666667,2.4000000000000004,-2.4,3.8,1.11,10.0,17.0,4,0,H,0
1523,2022-08-10,2022-2023,EPL,Bournemouth,Leicester,1515.888718270966,1528.9581108479965,51.93060742296939,0.5741825408288297,0.4258174591711703,30,5,25,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,48.4,37.5,30.0,38.5,92.3,80.9,42.5,62.0,54.2,35.0,0.0,20.0,-20.0,-13.600000000000001,-32.0,4.0,19.200000000000003,0,0,0,0,2.6666666666666665,2.0,2.0,8.0,4.0,14.666666666666666,3.0,4.666666666666667,12.666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.4999993750007813,2.0,1,2.3333333333333335,1.6666666666666667,1.3333333333333333,14.0,6.666666666666667,8.333333333333334,3.0,4.666666666666667,9.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.47619013605466476,0.8333333333333334,0,2.0,1.5,1.75,7.75,3.25,14.25,3.25,5.25,12.25,0.5,0.25,0.25,0.41935429760735793,1.9,1,2.6,1.4,1.6,11.4,5.6,11.6,4.2,3.4,8.0,0.4,0.4,0.2,0.4912276392740006,1.2,0,2.0,1.5,1.75,7.75,3.25,14.25,3.25,5.25,12.25,0.5,0.25,0.25,0.41935429760735793,1.9,1,1.8,1.0,1.6,11.0,4.7,12.9,4.0,4.1,9.6,0.4,0.4,0.2,0.4272723388433284,1.6363636363636365,0,1.0,0.0,2.0,7.0,2.0,14.0,3.0,6.0,14.5,0.5,0.5,0.0,0.2857138775516035,2.3333333333333335,2,2.0,1.0,1.6,11.2,4.2,14.8,4.8,3.0,9.0,0.4,0.4,0.2,0.37499966517887046,1.8666666666666667,4,1.2,0.0,0,0.1499999999999999,0.7,-0.6000000000000001,0.10000000000000009,-2.3499999999999996,3.6,3.4,2.05,2,1,H,0
1524,2022-08-10,2022-2023,LaLiga,Sevilla,Ath Bilbao,1625.4244345115821,1555.573841085197,134.8505934263851,0.6848740204215564,0.31512597957844357,5,30,-25,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,59.2,63.5,34.2,30.6,54.3,57.1,61.3,69.3,41.7,31.7,0.0,0.0,0.0,-10.099999999999994,-35.099999999999994,30.699999999999996,10.000000000000004,0,0,0,0,2.0,1.3333333333333333,1.6666666666666667,15.0,5.333333333333333,12.666666666666666,5.0,6.666666666666667,14.0,0.3333333333333333,0.6666666666666666,0.0,0.35555531851867656,1.6666666666666667,3,1.6666666666666667,0.6666666666666666,2.3333333333333335,11.333333333333334,6.0,5.333333333333333,2.0,4.333333333333333,12.0,0.6666666666666666,0.3333333333333333,0.0,0.5294112975782669,2.0,3,1.6,1.0,1.8,13.2,4.6,11.8,3.8,6.0,14.6,0.4,0.6,0.0,0.34848458448137537,1.8,5,1.4,0.6,2.0,11.4,5.4,7.4,2.0,4.6,10.8,0.6,0.2,0.2,0.4736837950142149,1.9333333333333333,3,1.4,1.1,1.5,11.9,4.5,12.2,4.0,4.5,12.6,0.3,0.6,0.1,0.37815094273030025,1.6545454545454545,8,1.3,1.0,1.6,11.5,4.9,10.7,3.7,3.9,12.3,0.5,0.1,0.4,0.4260865860116644,1.9272727272727272,3,1.6,1.2,1.6,11.4,3.8,12.4,3.6,6.2,11.6,0.4,0.4,0.2,0.33333304093592897,2.066666666666667,3,1.4,1.4,1.2,11.4,4.4,16.4,6.0,2.6,11.4,0.4,0.0,0.6,0.38596457371528625,1.0,0,1.5,0.0,4,-0.19999999999999996,-0.1333333333333333,0.20000000000000018,0.4,-0.8000000000000007,3.0,3.3,2.4,1,1,D,1
1525,2022-08-10,2022-2023,EPL,Newcastle,Brentford,1580.518569435877,1502.8551897839818,142.66337965189518,0.6944987364584572,0.30550126354154283,5,30,-25,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,40.4,34.6,44.7,56.5,79.6,78.7,63.3,45.7,38.3,45.0,20.0,0.0,20.0,-5.300000000000004,-1.0,6.799999999999997,-6.700000000000003,0,0,0,0,1.3333333333333333,2.0,2.0,13.0,5.333333333333333,12.333333333333334,4.666666666666667,3.0,10.0,0.6666666666666666,0.0,0.3333333333333333,0.41025609467479895,1.5,0,2.0,1.3333333333333333,1.3333333333333333,13.333333333333334,4.333333333333333,15.666666666666666,5.0,4.333333333333333,9.333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3249997562501828,1.5,2,2.0,1.4,2.4,13.8,6.0,11.6,3.8,4.4,9.8,0.8,0.0,0.2,0.4347822936360191,2.0,0,2.2,1.6,1.6,12.8,4.4,14.4,5.4,3.6,9.4,0.4,0.4,0.2,0.34374973144552234,1.6,2,1.9,1.0,2.4,12.0,5.3,12.5,4.2,4.3,9.8,0.8,0.0,0.2,0.4416662986114178,2.3454545454545452,0,2.2,1.4,1.8,13.4,4.9,14.2,4.8,4.7,10.0,0.5,0.3,0.2,0.36567136890196356,1.7272727272727273,2,2.0,0.4,3.0,16.2,6.2,9.4,2.2,6.8,9.4,1.0,0.0,0.0,0.382715813138387,3.0,5,2.4,1.6,2.2,11.6,4.6,14.2,5.6,4.2,10.2,0.6,0.4,0.0,0.3965513822832911,1.9333333333333333,5,2.0,1.0,2,0.7999999999999998,0.3999999999999999,-0.20000000000000018,-0.20000000000000018,1.5999999999999996,1.83,3.8,4.2,5,1,H,0
1526,2022-08-10,2022-2023,EPL,Brighton,Tottenham,1565.0427553500176,1628.992693350062,1.0500619999556875,0.5015111560912073,0.49848884390879267,30,30,0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,38.3,45.4,54.6,59.8,69.1,74.3,56.7,78.3,46.7,58.3,0.0,0.0,0.0,-40.0,-23.699999999999996,-3.0999999999999943,-11.599999999999994,0,0,0,0,3.0,0.6666666666666666,3.0,16.666666666666668,5.666666666666667,13.0,4.0,4.666666666666667,11.333333333333334,1.0,0.0,0.0,0.3399997960001224,3.0,3,2.3333333333333335,1.0,1.3333333333333333,12.0,5.0,13.666666666666666,3.0,5.0,11.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4166663194447338,1.5,2,2.6,1.0,2.6,17.0,6.2,13.2,4.4,4.8,10.6,0.8,0.2,0.0,0.3647056678201954,2.7333333333333334,5,3.2,0.8,2.0,14.6,7.2,12.0,2.2,5.4,10.2,0.6,0.2,0.2,0.4931503471572965,1.7333333333333334,2,2.0,1.2,2.0,13.9,5.5,12.7,3.7,4.8,9.6,0.6,0.2,0.2,0.39568316857326,2.2545454545454544,5,2.2,0.6,2.0,14.2,5.5,11.6,2.0,5.5,10.0,0.6,0.2,0.2,0.38732367089882336,1.8909090909090909,2,2.8,1.4,2.0,16.2,5.8,12.6,4.6,6.8,10.2,0.6,0.2,0.2,0.35802447035526525,2.4,4,2.4,0.2,2.2,13.6,6.8,16.0,1.6,4.8,8.4,0.6,0.4,0.0,0.49999963235321154,1.9333333333333333,5,1.5,-0.25,4,0.6000000000000001,1.0,-0.6000000000000001,0.19999999999999996,-1.0,2.8,3.4,2.5,0,1,A,2
1527,2022-08-10,2022-2023,EPL,Chelsea,Wolves,1636.1762638408145,1438.3529858710522,262.82327796976233,0.8194953825578282,0.18050461744217183,30,6,24,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,67.1,24.0,51.2,21.8,37.8,35.8,76.7,18.7,75.0,38.3,45.0,0.0,45.0,48.39999999999999,32.5,54.900000000000006,36.7,0,0,0,0,1.0,1.0,1.3333333333333333,13.0,4.333333333333333,12.0,3.3333333333333335,9.666666666666666,12.666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33333307692327413,1.0,1,1.0,1.6666666666666667,0.3333333333333333,11.333333333333334,4.0,14.333333333333334,4.666666666666667,3.0,11.0,0.0,0.3333333333333333,0.6666666666666666,0.35294086505217787,0.3333333333333333,0,1.2,1.0,1.6,15.6,5.6,9.2,2.8,7.6,12.0,0.4,0.4,0.2,0.3589741288627379,1.4,1,1.0,1.8,0.4,11.6,4.2,16.6,4.8,3.4,8.2,0.0,0.4,0.6,0.36206865338909194,0.3333333333333333,0,1.5,1.0,1.8,15.5,4.9,8.5,2.6,6.5,11.4,0.5,0.3,0.2,0.31612882830398176,1.6727272727272726,1,0.9,2.1,0.2,11.3,4.4,16.0,6.0,4.3,9.5,0.0,0.2,0.8,0.3893801863892156,0.2727272727272727,0,1.2,1.0,1.6,17.8,5.4,8.8,2.4,5.0,12.0,0.4,0.4,0.2,0.30337061608392357,1.2666666666666666,1,0.8,1.8,0.2,10.2,4.2,17.2,5.4,3.6,8.6,0.0,0.2,0.8,0.41176430219186066,0.26666666666666666,0,0.75,-0.25,4,1.2000000000000002,1.0666666666666667,0.19999999999999996,-0.8,1.3999999999999995,1.4,4.5,8.0,3,0,H,0
1528,2022-08-10,2022-2023,LaLiga,Ath Madrid,Girona,1693.8149315447276,1489.8222665851404,268.9926649595873,0.8246892089304605,0.1753107910695395,5,30,-25,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,67.1,47.2,37.2,59.2,38.4,64.5,64.7,29.4,60.0,33.3,25.0,0.0,25.0,37.699999999999996,7.800000000000004,5.5,26.700000000000003,0,0,0,0,1.6666666666666667,0.6666666666666666,2.3333333333333335,17.0,5.0,13.0,4.666666666666667,6.333333333333333,13.333333333333334,0.6666666666666666,0.3333333333333333,0.0,0.29411747404854466,2.3333333333333335,3,2.0,2.3333333333333335,1.3333333333333333,15.0,7.333333333333333,10.666666666666666,5.333333333333333,4.0,9.666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.48888856296318023,1.8333333333333333,2,1.8,1.4,2.0,13.4,4.8,12.0,4.2,5.2,12.8,0.6,0.2,0.2,0.35820868790396426,2.066666666666667,3,2.0,2.3333333333333335,1.3333333333333333,15.0,7.333333333333333,10.666666666666666,5.333333333333333,4.0,9.666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.48888856296318023,1.8333333333333333,2,1.3,1.1,1.8,13.1,3.7,11.2,3.9,5.6,13.2,0.5,0.3,0.2,0.28244253248661644,1.7818181818181817,3,2.0,2.3333333333333335,1.3333333333333333,15.0,7.333333333333333,10.666666666666666,5.333333333333333,4.0,9.666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.48888856296318023,1.8333333333333333,2,1.0,0.6,1.8,17.4,3.2,9.4,3.8,7.4,14.2,0.4,0.6,0.0,0.18390794028279298,1.8,5,1.0,1.0,1.0,10.0,4.0,10.0,4.0,3.0,9.0,0.0,1.0,0.0,0.3999996000004,1.0,1,1.2,0.0,0,0.6666666666666667,0.23333333333333361,-0.19999999999999996,-0.9333333333333336,-2.533333333333333,1.45,4.33,7.5,2,1,H,0
1529,2022-08-10,2022-2023,LaLiga,Getafe,Real Madrid,1441.1489697379216,1730.6648861772103,-224.51591643928873,0.21544390396753102,0.784556096032469,5,5,0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,66.2,42.3,15.9,74.8,40.8,57.3,52.0,64.3,23.3,55.0,0.0,0.0,0.0,1.9000000000000057,-48.4,-22.799999999999997,-31.7,0,0,0,0,0.3333333333333333,1.0,0.6666666666666666,9.333333333333334,3.6666666666666665,12.0,3.6666666666666665,4.0,12.666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.3928567219392265,0.6666666666666666,1,2.0,1.6666666666666667,1.0,18.0,5.333333333333333,14.333333333333334,5.333333333333333,4.666666666666667,11.0,0.3333333333333333,0.0,0.6666666666666666,0.29629613168733426,1.0,0,0.2,1.0,0.6,10.6,3.2,11.0,3.2,4.4,13.6,0.0,0.6,0.4,0.3018865076542381,0.6666666666666666,1,1.4,1.0,1.4,19.0,6.0,12.2,4.2,6.2,9.8,0.4,0.2,0.4,0.31578930747931183,1.2666666666666666,0,0.9,1.3,1.0,9.9,3.8,13.2,4.6,3.4,14.4,0.2,0.4,0.4,0.3838379961232362,0.8545454545454545,1,2.2,1.0,2.0,17.8,6.7,12.2,4.0,5.3,9.9,0.6,0.2,0.2,0.3764042829189422,1.6181818181818182,0,0.8,0.4,1.2,12.0,4.8,10.8,2.8,4.4,14.6,0.2,0.6,0.2,0.3999996666669444,1.0,3,1.8,1.6,1.4,17.0,6.4,14.2,4.2,4.0,9.0,0.4,0.2,0.4,0.3764703667821372,0.8,0,1.3333333333333333,-0.3333333333333333,3,-0.7999999999999999,-0.6,-1.2,0.0,-2.8,6.5,4.5,1.5,0,1,A,2
