gmTs,Match_No,Date,League,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Vote_Home,Vote_Draw,Vote_Away,Public_Pick,Is_Upset
260039,2,2025-08-03,LaLiga,Valencia,Valladolid,2,1,H,85.6,15.8,-1.4,H,0
260039,3,2025-08-03,LaLiga,Alaves,Villarreal,1,0,H,30.7,29.3,40.0,A,1
260039,4,2025-08-03,EPL,Liverpool,Southampton,3,1,H,88.0,7.8,4.2,H,0
260039,5,2025-08-03,EPL,Brighton,Fulham,2,1,H,48.5,26.3,25.2,H,0
260039,6,2025-08-03,EPL,Crystal Palace,Ipswich,1,0,H,81.3,14.9,3.8,H,0
260039,7,2025-09-02,LaLiga,Valencia,Leganes,2,0,H,68.6,20.9,10.5,H,0
260039,8,2025-09-02,LaLiga,Sociedad,Espanol,2,1,H,74.0,18.2,7.7,H,0
260039,9,2025-09-02,LaLiga,Alaves,Getafe,0,1,A,41.1,32.6,26.3,H,1
260039,10,2025-09-02,LaLiga,Sevilla,Barcelona,1,4,A,8.0,15.8,76.2,A,0
260039,11,2025-09-03,EPL,Tottenham,Bournemouth,2,2,D,35.2,24.4,40.4,A,1
260039,12,2025-09-03,EPL,Chelsea,Leicester,1,0,H,88.0,8.9,3.1,H,0
260039,13,2025-09-03,LaLiga,Sociedad,Sevilla,0,1,A,43.2,29.7,27.1,H,1
260039,14,2025-09-03,LaLiga,Betis,Las Palmas,1,0,H,83.1,15.7,1.2,H,0
260040,1,2025-09-02,LaLiga,Sociedad,Espanol,2,1,H,74.0,18.2,7.7,H,0
260040,2,2025-09-02,LaLiga,Alaves,Getafe,0,1,A,41.1,32.6,26.3,H,1
260040,3,2025-09-02,LaLiga,Sevilla,Barcelona,1,4,A,8.0,15.8,76.2,A,0
260040,4,2025-09-03,EPL,Tottenham,Bournemouth,2,2,D,35.2,24.4,40.4,A,1
260040,5,2025-09-03,EPL,Chelsea,Leicester,1,0,H,88.0,8.9,3.1,H,0
260040,6,2025-09-03,LaLiga,Sociedad,Sevilla,0,1,A,43.2,29.7,27.1,H,1
260040,7,2025-09-03,LaLiga,Betis,Las Palmas,1,0,H,83.1,15.7,1.2,H,0
260040,8,2025-09-03,LaLiga,Ath Bilbao,Mallorca,1,1,D,73.2,19.2,7.6,H,1
260040,9,2025-09-03,LaLiga,Real Madrid,Vallecano,2,1,H,88.0,12.4,-0.4,H,0
260040,10,2025-09-03,LaLiga,Getafe,Ath Madrid,2,1,H,21.0,30.5,48.5,A,1
260040,11,2025-09-03,EPL,Man United,Arsenal,1,1,D,9.4,20.4,70.2,A,1
260040,12,2025-09-05,LaLiga,Las Palmas,Vallecano,0,1,A,38.9,29.3,31.8,H,1
260040,13,2025-10-01,LaLiga,Vallecano,Celta,2,1,H,34.4,30.5,35.1,A,1
260040,14,2025-10-02,LaLiga,Mallorca,Osasuna,1,1,D,47.0,31.3,21.7,H,1
260041,1,2025-09-03,LaLiga,Ath Bilbao,Mallorca,1,1,D,73.2,19.2,7.6,H,1
260041,2,2025-09-03,LaLiga,Real Madrid,Vallecano,2,1,H,88.0,12.4,-0.4,H,0
260041,3,2025-09-03,LaLiga,Getafe,Ath Madrid,2,1,H,21.0,30.5,48.5,A,1
260041,4,2025-09-03,EPL,Man United,Arsenal,1,1,D,9.4,20.4,70.2,A,1
260041,5,2025-09-05,LaLiga,Las Palmas,Vallecano,0,1,A,38.9,29.3,31.8,H,1
260041,6,2025-10-01,LaLiga,Vallecano,Celta,2,1,H,34.4,30.5,35.1,A,1
260041,7,2025-10-02,LaLiga,Mallorca,Osasuna,1,1,D,47.0,31.3,21.7,H,1
260041,8,2025-10-03,LaLiga,Espanol,Girona,1,1,D,30.7,29.7,39.6,A,1
260041,9,2025-10-03,EPL,West Ham,Newcastle,0,1,A,29.1,27.8,43.0,A,0
260041,10,2025-10-05,LaLiga,Ath Madrid,Sociedad,4,0,H,70.0,19.0,11.0,H,0
260041,11,2025-10-05,EPL,Southampton,Man City,0,0,D,2.5,9.5,88.0,A,1
260041,12,2025-10-05,EPL,Bournemouth,Aston Villa,0,1,A,39.4,26.3,34.4,H,1
260041,13,2025-10-05,LaLiga,Mallorca,Valladolid,2,1,H,88.0,13.6,-1.6,H,0
260041,14,2025-10-05,LaLiga,Girona,Villarreal,0,1,A,30.4,24.8,44.8,A,0
260042,1,2025-10-03,LaLiga,Espanol,Girona,1,1,D,30.7,29.7,39.6,A,1
260042,2,2025-10-03,EPL,West Ham,Newcastle,0,1,A,29.1,27.8,43.0,A,0
260042,3,2025-10-05,LaLiga,Ath Madrid,Sociedad,4,0,H,70.0,19.0,11.0,H,0
260042,4,2025-10-05,EPL,Southampton,Man City,0,0,D,2.5,9.5,88.0,A,1
260042,5,2025-10-05,EPL,Bournemouth,Aston Villa,0,1,A,39.4,26.3,34.4,H,1
260042,6,2025-10-05,LaLiga,Mallorca,Valladolid,2,1,H,88.0,13.6,-1.6,H,0
260042,7,2025-10-05,LaLiga,Girona,Villarreal,0,1,A,30.4,24.8,44.8,A,0
260042,8,2025-10-05,LaLiga,Celta,Sevilla,3,2,H,65.8,19.7,14.5,H,0
260042,9,2025-10-05,LaLiga,Valencia,Getafe,3,0,H,47.0,31.3,21.7,H,0
260042,10,2025-10-05,EPL,Fulham,Everton,1,3,A,64.4,20.7,14.9,H,1
260042,11,2025-10-05,EPL,Ipswich,Brentford,0,1,A,10.5,17.8,71.7,A,0
260042,12,2025-10-05,EPL,Wolves,Brighton,0,2,A,35.1,27.1,37.9,A,0
260042,13,2025-11-01,LaLiga,Sevilla,Valencia,1,1,D,47.5,28.8,23.7,H,1
260042,14,2025-11-01,LaLiga,Valladolid,Betis,1,0,H,14.9,20.3,64.8,A,1
260043,1,2025-10-05,LaLiga,Celta,Sevilla,3,2,H,65.8,19.7,14.5,H,0
260043,2,2025-10-05,LaLiga,Valencia,Getafe,3,0,H,47.0,31.3,21.7,H,0
260043,3,2025-10-05,EPL,Fulham,Everton,1,3,A,64.4,20.7,14.9,H,1
260043,4,2025-10-05,EPL,Ipswich,Brentford,0,1,A,10.5,17.8,71.7,A,0
260043,5,2025-10-05,EPL,Wolves,Brighton,0,2,A,35.1,27.1,37.9,A,0
260043,6,2025-11-01,LaLiga,Sevilla,Valencia,1,1,D,47.5,28.8,23.7,H,1
260043,7,2025-11-01,LaLiga,Valladolid,Betis,1,0,H,14.9,20.3,64.8,A,1
260043,8,2025-11-01,LaLiga,Espanol,Leganes,1,1,D,44.9,31.5,23.6,H,1
260043,9,2025-11-01,LaLiga,Alaves,Girona,0,1,A,34.6,30.7,34.6,H,1
260043,10,2025-11-04,LaLiga,Valencia,Sevilla,1,0,H,41.3,30.7,28.0,H,0
260043,11,2025-11-05,EPL,Liverpool,Arsenal,2,2,D,47.4,26.3,26.3,H,1
260043,12,2025-11-05,LaLiga,Barcelona,Real Madrid,4,3,H,47.5,24.4,28.2,H,0
260043,13,2025-11-05,LaLiga,Ath Bilbao,Alaves,1,0,H,49.5,30.7,19.8,H,0
260043,14,2025-11-05,EPL,Man United,West Ham,0,2,A,49.9,26.4,23.7,H,1
260044,1,2025-11-01,LaLiga,Espanol,Leganes,1,1,D,44.9,31.5,23.6,H,1
260044,2,2025-11-01,LaLiga,Alaves,Girona,0,1,A,34.6,30.7,34.6,H,1
260044,3,2025-11-04,LaLiga,Valencia,Sevilla,1,0,H,41.3,30.7,28.0,H,0
260044,4,2025-11-05,EPL,Liverpool,Arsenal,2,2,D,47.4,26.3,26.3,H,1
260044,5,2025-11-05,LaLiga,Barcelona,Real Madrid,4,3,H,47.5,24.4,28.2,H,0
260044,6,2025-11-05,LaLiga,Ath Bilbao,Alaves,1,0,H,49.5,30.7,19.8,H,0
260044,7,2025-11-05,EPL,Man United,West Ham,0,2,A,49.9,26.4,23.7,H,1
260044,8,2025-11-05,EPL,Nott'm Forest,Leicester,2,2,D,88.0,13.4,-1.4,H,1
260044,9,2025-11-05,LaLiga,Betis,Osasuna,1,1,D,72.9,18.9,8.2,H,1
260044,10,2025-11-05,EPL,Tottenham,Crystal Palace,0,2,A,35.9,26.3,37.8,A,0
260044,11,2025-11-05,LaLiga,Leganes,Espanol,3,2,H,39.2,31.4,29.4,H,0
260044,12,2025-11-05,EPL,Newcastle,Chelsea,2,0,H,44.7,25.0,30.3,H,0
260044,13,2025-12-01,LaLiga,Las Palmas,Getafe,1,2,A,38.7,32.7,28.7,H,1
260044,14,2025-12-01,LaLiga,Ath Madrid,Osasuna,1,0,H,88.0,14.3,-2.3,H,0
260045,1,2025-11-05,EPL,Nott'm Forest,Leicester,2,2,D,88.0,13.4,-1.4,H,1
260045,2,2025-11-05,LaLiga,Betis,Osasuna,1,1,D,72.9,18.9,8.2,H,1
260045,3,2025-11-05,EPL,Tottenham,Crystal Palace,0,2,A,35.9,26.3,37.8,A,0
260045,4,2025-11-05,LaLiga,Leganes,Espanol,3,2,H,39.2,31.4,29.4,H,0
260045,5,2025-11-05,EPL,Newcastle,Chelsea,2,0,H,44.7,25.0,30.3,H,0
260045,6,2025-12-01,LaLiga,Las Palmas,Getafe,1,2,A,38.7,32.7,28.7,H,1
260045,7,2025-12-01,LaLiga,Ath Madrid,Osasuna,1,0,H,88.0,14.3,-2.3,H,0
260045,8,2025-12-02,EPL,Everton,Liverpool,2,2,D,1.5,15.9,82.7,A,1
260045,9,2025-12-04,EPL,Brighton,Leicester,2,2,D,88.0,12.0,0.0,H,1
260045,10,2025-12-04,EPL,Southampton,Aston Villa,0,3,A,6.2,17.0,76.8,A,0
260045,11,2025-12-04,EPL,Nott'm Forest,Everton,0,1,A,45.4,28.9,25.8,H,1
260045,12,2025-12-04,LaLiga,Leganes,Barcelona,0,1,A,0.1,11.9,88.0,A,0
260045,13,2025-12-04,LaLiga,Celta,Espanol,0,2,A,73.2,19.2,7.6,H,1
260045,14,2025-12-04,LaLiga,Getafe,Las Palmas,1,3,A,67.6,21.5,10.9,H,1
260046,1,2024-08-12,LaLiga,Leganes,Sociedad,0,3,A,19.9,30.5,49.5,A,0
260046,2,2024-08-12,LaLiga,Ath Bilbao,Villarreal,2,0,H,48.7,26.4,25.0,H,0
260046,3,2024-08-12,LaLiga,Osasuna,Alaves,2,2,D,46.1,28.7,25.2,H,1
260046,4,2024-08-12,LaLiga,Ath Madrid,Sevilla,4,3,H,86.0,15.0,-1.0,H,0
260046,5,2024-08-12,EPL,Ipswich,Bournemouth,1,2,A,27.1,25.3,47.5,A,0
260046,6,2024-08-12,EPL,Tottenham,Chelsea,3,4,A,28.0,24.4,47.6,A,0
260046,7,2024-08-15,LaLiga,Ath Bilbao,Getafe,1,1,D,80.4,17.8,1.8,H,1
260046,8,2024-08-15,LaLiga,Betis,Girona,1,1,D,40.4,27.9,31.7,H,1
260046,9,2024-08-16,LaLiga,Las Palmas,Sevilla,2,2,D,34.2,29.4,36.4,A,1
260046,10,2024-08-16,EPL,Man United,Fulham,1,0,H,74.2,16.9,8.9,H,0
260046,11,2024-08-16,LaLiga,Celta,Alaves,2,1,H,47.3,29.6,23.1,H,0
260046,12,2024-08-17,EPL,Ipswich,Liverpool,0,2,A,-1.0,13.0,88.0,A,0
260046,13,2024-08-17,EPL,West Ham,Aston Villa,1,2,A,38.9,26.5,34.6,H,1
260046,14,2024-08-17,EPL,Nott'm Forest,Bournemouth,1,1,D,38.8,27.2,34.0,H,1
260047,1,2024-08-15,LaLiga,Betis,Girona,1,1,D,40.4,27.9,31.7,H,1
260047,2,2024-08-16,LaLiga,Las Palmas,Sevilla,2,2,D,34.2,29.4,36.4,A,1
260047,3,2024-08-16,EPL,Man United,Fulham,1,0,H,74.2,16.9,8.9,H,0
260047,4,2024-08-16,LaLiga,Celta,Alaves,2,1,H,47.3,29.6,23.1,H,0
260047,5,2024-08-17,EPL,Ipswich,Liverpool,0,2,A,-1.0,13.0,88.0,A,0
260047,6,2024-08-17,EPL,West Ham,Aston Villa,1,2,A,38.9,26.5,34.6,H,1
260047,7,2024-08-17,EPL,Nott'm Forest,Bournemouth,1,1,D,38.8,27.2,34.0,H,1
260047,8,2024-08-17,EPL,Newcastle,Southampton,1,0,H,87.5,13.6,-1.1,H,0
260047,9,2024-08-17,EPL,Everton,Brighton,0,3,A,35.8,28.5,35.8,H,1
260047,10,2024-08-17,EPL,Arsenal,Wolves,2,0,H,88.0,9.5,2.5,H,0
260047,11,2024-08-17,LaLiga,Valencia,Barcelona,1,2,A,12.5,18.8,68.7,A,0
260047,12,2024-08-17,LaLiga,Osasuna,Leganes,1,1,D,63.4,21.3,15.3,H,1
260047,13,2024-08-18,LaLiga,Mallorca,Real Madrid,1,1,D,1.2,17.0,81.9,A,1
260047,14,2024-08-18,EPL,Chelsea,Man City,0,2,A,16.0,18.2,65.8,A,0
260048,1,2024-08-17,EPL,Newcastle,Southampton,1,0,H,87.5,13.6,-1.1,H,0
260048,2,2024-08-17,EPL,Everton,Brighton,0,3,A,35.8,28.5,35.8,H,1
260048,3,2024-08-17,EPL,Arsenal,Wolves,2,0,H,88.0,9.5,2.5,H,0
260048,4,2024-08-17,LaLiga,Valencia,Barcelona,1,2,A,12.5,18.8,68.7,A,0
260048,5,2024-08-17,LaLiga,Osasuna,Leganes,1,1,D,63.4,21.3,15.3,H,1
260048,6,2024-08-18,LaLiga,Mallorca,Real Madrid,1,1,D,1.2,17.0,81.9,A,1
260048,7,2024-08-18,EPL,Chelsea,Man City,0,2,A,16.0,18.2,65.8,A,0
260048,8,2024-08-18,LaLiga,Sociedad,Vallecano,1,2,A,76.1,19.1,4.8,H,1
260048,9,2024-08-18,EPL,Brentford,Crystal Palace,2,1,H,39.5,27.9,32.7,H,0
260048,10,2024-08-19,LaLiga,Valladolid,Espanol,1,0,H,40.1,31.8,28.1,H,0
260048,11,2024-08-19,EPL,Leicester,Tottenham,1,1,D,9.9,16.5,73.6,A,1
260048,12,2024-08-19,LaLiga,Villarreal,Ath Madrid,2,2,D,28.9,25.8,45.4,A,1
260048,13,2024-08-23,LaLiga,Celta,Valencia,3,1,H,45.4,28.1,26.5,H,0
260048,14,2024-08-23,LaLiga,Sevilla,Villarreal,1,2,A,39.6,26.4,34.0,H,1
260049,1,2024-08-18,LaLiga,Sociedad,Vallecano,1,2,A,76.1,19.1,4.8,H,1
260049,2,2024-08-18,EPL,Brentford,Crystal Palace,2,1,H,39.5,27.9,32.7,H,0
260049,3,2024-08-19,LaLiga,Valladolid,Espanol,1,0,H,40.1,31.8,28.1,H,0
260049,4,2024-08-19,EPL,Leicester,Tottenham,1,1,D,9.9,16.5,73.6,A,1
260049,5,2024-08-19,LaLiga,Villarreal,Ath Madrid,2,2,D,28.9,25.8,45.4,A,1
260049,6,2024-08-23,LaLiga,Celta,Valencia,3,1,H,45.4,28.1,26.5,H,0
260049,7,2024-08-23,LaLiga,Sevilla,Villarreal,1,2,A,39.6,26.4,34.0,H,1
260049,8,2024-08-24,LaLiga,Osasuna,Mallorca,1,0,H,38.8,30.6,30.6,H,0
260049,9,2024-08-24,LaLiga,Getafe,Vallecano,0,0,D,38.7,31.6,29.6,H,1
260049,10,2024-08-24,LaLiga,Barcelona,Ath Bilbao,2,1,H,73.1,16.9,10.0,H,0
260049,11,2024-08-24,EPL,Tottenham,Everton,4,0,H,82.0,14.9,3.1,H,0
260049,12,2024-08-24,EPL,Southampton,Nott'm Forest,0,1,A,37.3,28.8,33.9,H,1
260049,13,2024-08-24,EPL,Man City,Ipswich,4,1,H,88.0,6.0,6.0,H,0
260049,14,2024-08-24,EPL,Fulham,Leicester,2,1,H,65.5,18.9,15.6,H,0
260050,1,2024-08-24,LaLiga,Osasuna,Mallorca,1,0,H,38.8,30.6,30.6,H,0
260050,2,2024-08-24,LaLiga,Getafe,Vallecano,0,0,D,38.7,31.6,29.6,H,1
260050,3,2024-08-24,LaLiga,Barcelona,Ath Bilbao,2,1,H,73.1,16.9,10.0,H,0
260050,4,2024-08-24,EPL,Tottenham,Everton,4,0,H,82.0,14.9,3.1,H,0
260050,5,2024-08-24,EPL,Southampton,Nott'm Forest,0,1,A,37.3,28.8,33.9,H,1
260050,6,2024-08-24,EPL,Man City,Ipswich,4,1,H,88.0,6.0,6.0,H,0
260050,7,2024-08-24,EPL,Fulham,Leicester,2,1,H,65.5,18.9,15.6,H,0
260050,8,2024-08-24,EPL,Crystal Palace,West Ham,0,2,A,44.1,26.3,29.6,H,1
260050,9,2024-08-24,EPL,Brighton,Man United,2,1,H,38.1,25.7,36.2,H,0
260050,10,2024-08-24,LaLiga,Espanol,Sociedad,0,1,A,24.3,29.6,46.2,A,0
260050,11,2024-08-24,EPL,Aston Villa,Arsenal,0,2,A,14.4,18.5,67.0,A,0
260050,12,2024-08-25,EPL,Liverpool,Brentford,2,0,H,88.0,12.4,-0.4,H,0
260050,13,2024-08-25,LaLiga,Real Madrid,Valladolid,3,0,H,88.0,9.5,2.5,H,0
260050,14,2024-08-25,EPL,Bournemouth,Newcastle,1,1,D,32.5,24.8,42.8,A,1
260051,1,2024-08-24,EPL,Crystal Palace,West Ham,0,2,A,44.1,26.3,29.6,H,1
260051,2,2024-08-24,EPL,Brighton,Man United,2,1,H,38.1,25.7,36.2,H,0
260051,3,2024-08-24,LaLiga,Espanol,Sociedad,0,1,A,24.3,29.6,46.2,A,0
260051,4,2024-08-24,EPL,Aston Villa,Arsenal,0,2,A,14.4,18.5,67.0,A,0
260051,5,2024-08-25,EPL,Liverpool,Brentford,2,0,H,88.0,12.4,-0.4,H,0
260051,6,2024-08-25,LaLiga,Real Madrid,Valladolid,3,0,H,88.0,9.5,2.5,H,0
260051,7,2024-08-25,EPL,Bournemouth,Newcastle,1,1,D,32.5,24.8,42.8,A,1
260051,8,2024-08-25,LaLiga,Leganes,Las Palmas,2,1,H,42.1,31.6,26.3,H,0
260051,9,2024-08-25,LaLiga,Alaves,Betis,0,0,D,40.0,30.7,29.3,H,1
260051,10,2024-08-25,EPL,Wolves,Chelsea,2,6,A,14.3,17.8,67.9,A,0
260051,11,2024-08-25,LaLiga,Ath Madrid,Girona,3,0,H,74.4,17.4,8.2,H,0
260051,12,2024-08-26,LaLiga,Villarreal,Celta,4,3,H,48.4,27.2,24.3,H,0
260051,13,2024-08-27,LaLiga,Mallorca,Sevilla,0,0,D,40.0,30.7,29.3,H,1
260051,14,2024-08-27,LaLiga,Vallecano,Barcelona,1,2,A,9.5,18.4,72.1,A,0
